8.8.8.8,"[18, 22]",United States,US,11,True
210.212.170.66,[14],India,IN,10,False
8.8.8.8,"[18, 22]",United States,US,11,True
8.8.8.8,"[18, 22]",United States,US,11,True
210.212.170.66,[14],India,IN,10,False
8.8.8.8,"[18, 22]",United States,US,11,True
